2,258,360
3,258,360
4,258,360
5,258,360
6,258,360
7,258,360
8,258,360
9,258,360
10,258,360
11,258,360
12,258,360
13,258,360
14,258,360
15,258,360
16,258,360
17,257,352
18,257,352
19,257,352
20,257,352
21,257,352
22,257,352
23,257,352
24,257,352
25,257,352
26,257,352
27,257,352
28,257,352
29,257,346
30,257,346
31,257,346
32,257,346
33,257,346
34,257,346
35,257,346
36,257,346
37,257,346
38,257,346
39,257,346
40,257,346
41,256,340
42,256,340
43,256,340
44,256,340
45,256,340
46,256,340
47,256,340
48,256,340
49,256,340
50,256,340
51,256,340
52,256,340
53,256,340
54,256,340
55,256,340
56,256,340
57,256,340
58,256,340
59,257,332
60,257,332
61,257,332
62,257,332
63,257,332
64,257,332
65,257,332
66,257,332
67,257,332
68,257,332
69,257,332
70,257,332
71,257,332
72,257,332
73,257,332
74,257,332
75,257,332
76,257,332
77,257,325
78,257,325
79,257,325
80,257,325
81,257,325
82,257,325
83,257,325
84,257,325
85,257,325
86,257,325
87,257,325
88,257,325
89,257,325
90,257,325
91,257,325
92,257,325
93,257,325
94,257,325
95,259,318
96,259,318
97,259,318
98,259,318
99,259,318
100,259,318
101,259,318
102,259,318
103,259,318
104,259,318
105,259,318
106,259,318
107,259,318
108,259,318
109,259,318
110,259,318
111,259,318
112,259,318
113,259,318
114,259,318
115,259,318
116,259,318
117,259,318
118,259,318
119,259,318
120,259,318
121,259,318
122,259,318
123,259,318
124,259,318
125,259,318
126,259,318
127,259,318
128,259,318
129,259,318
130,259,318
131,259,318
132,259,318
133,259,318
134,259,318
135,259,318
136,259,318
137,259,318
138,263,322
139,263,322
140,263,322
141,263,322
142,263,322
143,263,322
144,263,322
145,263,322
146,263,322
147,263,322
148,263,322
149,263,322
150,263,322
151,263,322
152,263,322
153,263,322
154,263,322
155,263,322
156,263,322
157,263,322
158,263,322
159,263,322
160,263,322
161,263,322
162,263,322
163,263,322
164,263,322
165,263,322
166,263,322
167,263,322
168,263,322
169,263,322
170,263,322
171,263,322
172,263,322
173,263,322
174,263,322
175,263,322
176,263,322
177,263,322
178,263,322
179,263,322
180,257,322
181,257,322
182,257,322
183,257,322
184,257,322
185,257,322
186,257,322
187,257,322
188,257,322
189,257,322
190,257,322
191,257,322
192,257,322
193,257,322
194,257,322
195,257,322
196,257,322
197,257,322
198,257,322
199,257,322
200,257,322
201,257,322
202,257,322
203,257,322
204,257,322
205,257,322
206,257,322
207,257,322
208,257,322
209,257,322
210,257,322
211,257,322
212,257,322
213,257,322
214,257,322
215,257,322
216,250,322
217,250,322
218,250,322
219,250,322
220,250,322
221,250,322
222,250,322
223,250,322
224,250,322
225,250,322
226,250,322
227,250,322
228,244,322
229,244,322
230,244,322
231,244,322
232,244,322
233,244,322
234,244,322
235,244,322
236,244,322
237,244,322
